employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted,salary
70600,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,31,5,2,0,46,0,43766
67117,Legal,region_2,Below Secondary,m,other,1,26,5,3,0,55,0,11229
21288,Procurement,region_30,Bachelor's,m,other,1,36,3,8,0,67,1,59679
16736,Technology,region_10,Master's & above,m,sourcing,1,45,1,3,0,75,0,13042
71700,Operations,region_15,Bachelor's,f,other,1,51,5,21,0,59,0,42280
56422,Operations,region_2,Bachelor's,f,other,1,60,3,6,0,57,0,104776
76686,Sales & Marketing,region_28,Master's & above,m,sourcing,1,31,,1,0,52,0,27254
42157,Analytics,region_13,Bachelor's,m,sourcing,1,36,1,8,0,87,0,10969
75603,Sales & Marketing,region_30,Bachelor's,m,other,1,37,4,2,0,53,0,73953
31340,Operations,region_22,Bachelor's,m,sourcing,1,32,3,7,0,58,0,48755
45071,Sales & Marketing,region_9,,m,other,1,34,2,5,0,47,0,11265
44342,Technology,region_25,Bachelor's,m,other,1,32,4,4,0,79,0,34801
26150,Operations,region_15,Bachelor's,m,other,2,42,5,12,0,57,0,32546
12591,Technology,region_16,Bachelor's,f,referred,1,31,3,3,0,84,0,10303
28133,HR,region_2,Bachelor's,f,sourcing,1,35,3,5,0,,0,33908
54728,Procurement,region_7,Bachelor's,m,sourcing,1,35,1,3,0,68,0,49827
63850,Sales & Marketing,region_7,Master's & above,m,other,3,38,1,2,0,48,0,33795
49367,Sales & Marketing,region_6,Bachelor's,f,other,1,28,2,2,0,50,0,30302
6958,Sales & Marketing,region_30,Master's & above,m,other,1,40,4,10,0,47,1,13683
43549,Procurement,region_31,Bachelor's,f,other,2,37,3,4,0,68,0,36770
69758,Operations,region_2,Bachelor's,f,sourcing,1,29,4,6,0,58,0,37473
11220,Operations,region_16,Master's & above,m,other,1,32,3,5,0,60,0,19677
30456,Sales & Marketing,region_14,Bachelor's,m,sourcing,2,29,4,3,0,51,0,40893
24243,Procurement,region_24,Master's & above,f,other,2,31,3,2,0,68,0,136566
21128,Technology,region_2,Bachelor's,f,other,2,38,4,10,0,79,0,46724
59960,Analytics,region_2,Bachelor's,m,sourcing,2,47,3,15,0,89,0,41589
51226,Analytics,region_26,Bachelor's,m,other,1,49,3,2,0,84,0,29771
73802,Technology,region_14,Bachelor's,f,sourcing,1,53,3,5,0,82,0,19913
7849,Analytics,region_25,Master's & above,m,sourcing,1,35,5,6,0,85,0,36488
64897,Sales & Marketing,region_23,Master's & above,m,sourcing,1,47,5,17,0,48,0,40594
59792,Finance,region_7,Master's & above,m,other,1,35,5,7,0,57,0,11464
71067,Technology,region_22,Bachelor's,f,sourcing,1,27,4,2,0,81,0,23220
72584,Sales & Marketing,region_4,Master's & above,m,sourcing,2,36,3,3,0,50,0,44839
17290,Finance,region_2,Bachelor's,m,sourcing,1,29,4,3,0,56,0,37144
1403,Analytics,region_22,Bachelor's,f,sourcing,1,30,5,2,0,83,0,48293
76045,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,27,3,4,0,50,0,40192
2693,Procurement,region_11,Bachelor's,f,sourcing,1,28,3,5,0,71,0,95552
53565,Sales & Marketing,region_2,Master's & above,f,other,1,54,1,19,0,50,0,38012
2180,Operations,region_2,Bachelor's,m,sourcing,1,25,4,2,0,54,0,107610
10171,Operations,region_22,Bachelor's,f,other,2,40,3,11,0,56,0,21846
73276,Analytics,region_1,Bachelor's,m,other,1,30,4,5,0,85,0,22688
76196,HR,region_15,Bachelor's,m,other,1,40,3,6,0,49,0,38357
66083,Procurement,region_17,Bachelor's,f,other,1,39,2,3,0,71,0,31099
75015,Procurement,region_2,Master's & above,m,other,1,59,4,15,0,66,0,108835
33109,Operations,region_2,Master's & above,m,other,1,41,2,13,0,60,0,28566
9705,Sales & Marketing,region_22,Master's & above,m,other,1,34,5,8,0,50,0,77801
26555,Technology,region_15,Bachelor's,m,other,1,35,2,5,0,75,0,67273
24419,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,33,3,6,0,54,0,76472
42440,Sales & Marketing,region_2,Bachelor's,m,other,1,47,1,19,0,48,0,20503
12635,Operations,region_2,Bachelor's,m,other,1,31,4,6,0,,0,45703
30553,Legal,region_2,Bachelor's,f,other,1,33,5,4,0,56,0,34901
52483,Sales & Marketing,region_14,Bachelor's,f,other,1,32,3,5,0,,0,45672
70072,Operations,region_2,Master's & above,f,sourcing,1,53,4,9,0,58,0,19624
26274,Procurement,region_11,Master's & above,m,sourcing,1,32,3,8,0,64,0,13654
27240,Sales & Marketing,region_2,Master's & above,m,other,1,38,3,10,0,52,0,109173
10582,Sales & Marketing,region_2,Bachelor's,f,other,1,32,5,6,0,48,0,60671
76627,Technology,region_20,Bachelor's,f,other,2,31,3,2,0,81,0,17770
76535,Sales & Marketing,region_2,Master's & above,f,other,1,44,5,19,0,49,0,71837
49342,Procurement,region_3,Master's & above,m,sourcing,1,34,5,3,0,67,0,48814
53158,Operations,region_16,Master's & above,f,other,1,46,5,16,0,,0,41755
66223,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,29,5,4,0,52,0,19571
57381,Legal,region_7,Bachelor's,m,other,1,54,4,5,0,62,0,41331
223,Sales & Marketing,region_13,Master's & above,m,other,1,54,1,7,0,50,0,24923
28717,Sales & Marketing,region_31,Bachelor's,f,other,1,31,4,4,0,49,0,46137
29045,Technology,region_33,Bachelor's,m,sourcing,1,28,3,5,0,76,0,12560
47967,Technology,region_7,Bachelor's,m,sourcing,1,25,4,2,0,82,0,48824
68081,Sales & Marketing,region_23,Bachelor's,m,other,1,32,3,2,0,52,0,25204
58445,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,29,4,5,0,53,0,34975
20360,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,34,1,6,0,51,0,16384
5993,Procurement,region_7,Bachelor's,m,sourcing,1,31,5,5,0,65,0,39655
25169,Sales & Marketing,region_1,Master's & above,f,sourcing,1,30,2,6,0,,0,12274
31783,Analytics,region_25,Bachelor's,m,other,2,32,4,6,0,91,1,44875
30777,Technology,region_7,Bachelor's,m,sourcing,2,28,,1,0,83,0,64743
61912,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,36,3,3,0,52,0,38150
33986,Sales & Marketing,region_2,Master's & above,f,other,1,35,5,4,0,59,1,27324
74612,Operations,region_15,Bachelor's,f,other,2,30,4,7,0,55,0,26635
24016,Sales & Marketing,region_28,Bachelor's,m,other,2,34,5,5,0,52,0,46818
6763,Technology,region_22,Bachelor's,f,sourcing,1,28,3,3,0,78,0,31758
62180,Procurement,region_2,Bachelor's,f,other,1,46,5,2,0,68,0,37165
38338,Procurement,region_19,Bachelor's,m,sourcing,1,38,1,7,0,72,0,19974
47230,Operations,region_15,Bachelor's,f,sourcing,1,27,3,1,0,55,0,59261
13634,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,37,3,3,0,51,0,47227
44560,Procurement,region_10,Master's & above,f,other,1,31,,1,0,68,0,14761
2065,Technology,region_7,Bachelor's,m,sourcing,1,35,3,4,0,77,0,49512
48563,HR,region_22,Bachelor's,f,other,1,29,3,4,0,46,0,79466
75644,Operations,region_26,Bachelor's,f,other,1,36,3,7,0,60,0,35892
18326,Sales & Marketing,region_2,Bachelor's,f,other,1,34,5,9,0,,0,23782
33244,Operations,region_15,Bachelor's,m,sourcing,1,35,3,9,0,57,0,17232
5175,Sales & Marketing,region_11,Master's & above,m,other,1,46,2,17,0,47,0,45463
57558,Analytics,region_26,Bachelor's,m,other,1,26,1,3,0,86,0,32975
2163,Analytics,region_22,Bachelor's,m,other,1,25,5,2,0,87,0,15517
7976,Sales & Marketing,region_4,Master's & above,m,other,1,40,5,12,0,52,0,38026
35459,Sales & Marketing,region_22,Bachelor's,f,other,1,29,5,4,0,49,0,33678
70581,Operations,region_19,Bachelor's,f,sourcing,1,34,3,7,0,59,0,26581
61256,Operations,region_2,Bachelor's,f,other,1,29,4,2,0,56,0,15253
21712,Sales & Marketing,region_13,Bachelor's,m,sourcing,4,33,1,5,0,46,0,43462
7839,Technology,region_7,Bachelor's,m,sourcing,1,38,3,6,0,78,0,46831
7652,Procurement,region_2,Bachelor's,f,other,1,48,3,16,0,77,1,72779
55231,Sales & Marketing,region_20,Bachelor's,m,other,1,36,4,6,0,53,0,35871
67938,Operations,region_19,Bachelor's,m,sourcing,1,43,5,13,0,59,0,44375
55090,HR,region_15,Bachelor's,m,other,1,33,4,7,0,53,0,149307
7317,Sales & Marketing,region_29,Bachelor's,f,other,1,26,3,4,0,51,0,129823
58981,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,39,3,11,0,52,0,104682
34128,Operations,region_2,Bachelor's,f,sourcing,1,58,4,24,0,,0,24354
46223,Finance,region_26,Bachelor's,m,sourcing,1,30,4,4,1,58,0,37270
50947,Operations,region_2,Master's & above,m,other,1,50,5,19,0,60,0,25804
10559,Technology,region_16,Bachelor's,f,other,1,25,3,3,0,79,0,128400
7364,Sales & Marketing,region_16,Bachelor's,m,other,1,27,4,1,0,49,1,132795
1323,Procurement,region_29,Bachelor's,m,other,1,36,2,3,0,71,0,12663
72219,Sales & Marketing,region_2,Master's & above,m,other,1,49,3,19,0,43,0,69191
39172,HR,region_27,Bachelor's,m,sourcing,1,25,,1,0,50,0,76707
14122,Operations,region_2,Master's & above,f,other,1,39,5,11,0,60,0,13896
2476,Sales & Marketing,region_25,Bachelor's,m,other,1,30,3,5,0,51,0,23001
60446,Operations,region_20,Bachelor's,f,other,1,36,5,9,0,58,0,11537
23534,Procurement,region_7,Master's & above,m,other,1,37,3,8,0,69,0,48381
53785,Sales & Marketing,region_7,Master's & above,m,other,1,53,3,16,0,46,0,69547
24654,Procurement,region_5,Master's & above,m,other,2,35,3,6,0,70,0,85581
57853,Operations,region_8,,f,other,1,30,5,5,0,63,0,102855
14851,Operations,region_2,Bachelor's,f,other,1,43,3,3,0,60,0,17914
35278,HR,region_7,Bachelor's,f,sourcing,1,31,2,7,0,50,0,14076
68962,Procurement,region_22,Bachelor's,f,other,1,31,5,4,0,72,0,40649
14406,Sales & Marketing,region_22,,f,other,1,27,4,2,0,48,0,126358
55179,Sales & Marketing,region_30,Bachelor's,m,other,1,40,3,6,0,47,0,32717
14975,Procurement,region_11,Bachelor's,f,other,1,27,1,4,0,73,0,37927
17639,Operations,region_2,Bachelor's,f,other,2,31,1,7,0,62,0,45436
53040,Procurement,region_2,Below Secondary,m,other,4,24,,1,0,73,0,18564
49742,Technology,region_11,Master's & above,m,other,1,37,4,3,0,82,1,28275
44760,Operations,region_22,Bachelor's,f,other,1,30,3,4,0,,0,113050
22616,Operations,region_22,Bachelor's,m,sourcing,1,30,5,4,0,57,0,49364
50818,Analytics,region_23,Master's & above,m,other,1,32,4,8,0,86,0,120591
48805,Procurement,region_11,Bachelor's,m,other,1,27,5,4,0,67,0,27200
76209,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,27,,1,0,49,0,11980
71107,Analytics,region_7,Bachelor's,m,other,1,28,3,6,0,88,0,26319
74898,Analytics,region_31,Bachelor's,m,other,2,27,4,3,1,85,0,31032
75596,Sales & Marketing,region_19,Bachelor's,f,sourcing,1,33,3,7,0,,0,16103
41463,Technology,region_19,Master's & above,m,other,1,34,3,5,0,78,0,32877
53589,Sales & Marketing,region_22,Bachelor's,m,other,1,33,5,3,0,46,0,142608
43477,Procurement,region_26,Bachelor's,m,other,3,37,5,9,0,67,0,26780
68851,Operations,region_22,Master's & above,f,sourcing,1,30,5,8,0,58,0,24329
2825,Operations,region_19,Bachelor's,f,other,1,41,3,10,0,59,0,47663
40336,Sales & Marketing,region_13,Bachelor's,m,other,1,46,4,18,0,48,0,44616
49801,Sales & Marketing,region_21,Bachelor's,m,other,1,28,3,2,0,,0,18096
22327,Technology,region_24,Master's & above,f,sourcing,1,39,1,7,0,79,0,43188
68472,Analytics,region_22,Bachelor's,m,referred,1,29,1,6,0,82,1,95405
52025,Procurement,region_7,Master's & above,m,sourcing,1,34,4,5,0,74,0,38703
14320,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,33,4,2,0,47,0,14435
44420,Technology,region_17,Bachelor's,f,other,1,31,3,5,0,79,0,24640
25774,Operations,region_31,Master's & above,f,other,1,48,3,3,0,58,0,117997
31961,Analytics,region_29,Bachelor's,m,sourcing,1,29,3,2,0,94,0,11977
48246,HR,region_2,Master's & above,m,other,1,51,3,17,0,51,0,25457
12059,Sales & Marketing,region_5,Bachelor's,f,sourcing,1,29,2,3,0,56,0,13639
76406,Sales & Marketing,region_31,Master's & above,m,sourcing,1,39,5,8,0,52,0,56760
5463,Sales & Marketing,region_27,Bachelor's,m,sourcing,2,33,3,9,0,52,0,128717
59519,Sales & Marketing,region_30,Master's & above,m,sourcing,1,37,3,7,0,53,1,44879
63368,Procurement,region_7,Bachelor's,m,other,2,30,4,4,0,70,0,111039
71838,HR,region_2,Bachelor's,m,other,1,37,2,3,0,47,0,17273
64850,Sales & Marketing,region_15,Bachelor's,m,other,2,35,3,8,0,52,0,21711
76006,Sales & Marketing,region_4,Master's & above,m,other,1,35,4,8,0,43,0,122770
9834,Sales & Marketing,region_4,Master's & above,m,other,1,37,2,9,0,43,0,39218
36837,Analytics,region_22,Bachelor's,m,sourcing,2,27,4,4,0,86,0,60298
30085,Sales & Marketing,region_2,Bachelor's,f,other,1,59,1,8,0,51,0,43806
48459,Finance,region_20,Bachelor's,m,sourcing,1,29,3,3,0,55,0,26694
51793,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,48,3,6,0,46,0,41910
47734,HR,region_2,Master's & above,m,sourcing,1,33,5,2,0,51,0,16955
77265,Technology,region_16,Master's & above,m,other,1,35,5,5,0,96,1,29491
23777,R&D,region_22,Bachelor's,m,other,2,30,4,4,0,84,1,69540
3187,HR,region_1,Bachelor's,f,other,1,27,5,2,0,47,0,30145
12146,Sales & Marketing,region_2,Master's & above,f,other,1,45,5,18,0,50,0,49294
23539,Procurement,region_7,Bachelor's,m,other,1,34,3,5,0,72,0,22332
9675,Technology,region_29,Bachelor's,m,other,1,30,4,7,0,79,1,13928
21555,Operations,region_31,Bachelor's,f,other,1,33,5,7,0,59,0,29407
72297,Analytics,region_20,Bachelor's,m,other,1,33,3,10,0,83,0,19937
77377,Sales & Marketing,region_24,Master's & above,m,other,1,33,4,4,0,50,0,27927
71795,Operations,region_16,Bachelor's,m,other,2,33,5,4,0,63,0,79254
69895,Procurement,region_11,Bachelor's,m,other,1,31,2,2,0,71,0,144392
27692,Procurement,region_22,Bachelor's,m,other,1,31,3,4,0,80,1,17592
46268,Procurement,region_22,Bachelor's,m,sourcing,9,26,3,3,0,73,0,49619
46798,HR,region_7,Bachelor's,f,sourcing,1,30,5,7,0,54,0,14497
37914,Legal,region_2,Bachelor's,m,other,1,39,5,10,0,60,0,15264
48369,Sales & Marketing,region_15,Bachelor's,f,sourcing,1,28,4,5,0,47,0,98905
49495,Legal,region_2,Bachelor's,m,sourcing,1,36,4,9,0,63,0,16644
48082,Procurement,region_2,Bachelor's,f,sourcing,1,27,,1,0,68,0,41703
30941,Sales & Marketing,region_22,Master's & above,m,other,2,51,3,23,0,46,0,48796
23100,Technology,region_2,Bachelor's,f,sourcing,1,58,4,17,0,75,0,112715
5088,Operations,region_8,Bachelor's,m,other,1,39,2,10,0,60,0,12012
33653,Procurement,region_2,Bachelor's,m,sourcing,3,35,3,10,0,67,0,33414
60754,Procurement,region_21,Bachelor's,m,other,1,33,3,3,0,69,0,91784
71436,Sales & Marketing,region_22,,f,sourcing,1,28,5,6,0,52,0,20848
48318,Sales & Marketing,region_32,Bachelor's,m,sourcing,2,26,4,4,0,47,0,42577
56232,Technology,region_2,Bachelor's,m,sourcing,1,53,1,12,0,80,0,34883
13265,Procurement,region_2,Bachelor's,f,other,1,38,1,9,0,71,0,91136
36892,Technology,region_10,Master's & above,f,other,1,38,3,9,0,82,0,26434
11583,Procurement,region_2,Below Secondary,f,other,4,25,,1,0,69,0,25829
23957,Sales & Marketing,region_22,Bachelor's,f,other,1,28,4,4,0,51,1,45977
58727,Procurement,region_31,Master's & above,f,other,1,34,3,3,1,72,0,127458
77905,Sales & Marketing,region_28,Bachelor's,f,sourcing,1,28,4,3,0,48,0,20716
30208,Sales & Marketing,region_31,Master's & above,m,other,1,36,3,11,0,54,0,30987
4940,Procurement,region_2,,f,other,1,31,1,8,0,71,0,101146
57389,Technology,region_7,Bachelor's,f,other,1,29,4,3,0,80,0,42120
56998,Legal,region_7,Master's & above,m,other,1,43,3,14,0,,0,26255
33715,Analytics,region_22,Bachelor's,m,sourcing,1,27,3,3,0,86,0,48793
27012,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,42,3,2,0,52,0,43200
29729,Sales & Marketing,region_19,,m,other,1,30,4,3,0,49,0,96106
28710,Sales & Marketing,region_7,Master's & above,m,sourcing,2,38,3,12,0,49,0,44888
65819,Procurement,region_5,Master's & above,f,sourcing,1,35,3,8,0,70,0,78680
57528,Procurement,region_2,Master's & above,m,other,1,39,5,11,0,71,0,21453
20690,Sales & Marketing,region_7,Master's & above,m,other,2,37,3,8,0,54,0,22520
25455,Technology,region_2,Master's & above,m,sourcing,1,34,5,9,0,80,1,16438
65976,Operations,region_20,Bachelor's,m,other,1,27,5,2,0,,0,72391
41866,R&D,region_7,Bachelor's,m,other,1,30,5,6,0,87,0,49721
21924,Technology,region_2,Bachelor's,f,sourcing,1,28,2,4,0,78,0,13123
76230,Finance,region_2,Bachelor's,m,other,1,26,2,3,0,69,1,68786
31927,R&D,region_22,Bachelor's,m,other,1,30,4,5,0,81,0,21707
8459,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,29,,1,0,47,0,36761
4957,Procurement,region_22,Master's & above,m,sourcing,1,35,4,4,0,67,0,77020
32692,Technology,region_24,Master's & above,m,sourcing,1,32,2,5,0,79,0,102696
23932,Procurement,region_8,Bachelor's,m,sourcing,1,29,3,5,0,69,0,33506
49329,Technology,region_13,Bachelor's,m,sourcing,1,34,3,4,0,75,0,14007
40735,Sales & Marketing,region_2,Master's & above,m,sourcing,1,40,3,5,0,42,0,37311
16150,Analytics,region_26,Bachelor's,m,other,1,33,3,6,0,79,0,123969
38173,Sales & Marketing,region_1,Bachelor's,m,other,2,35,3,7,0,55,0,14841
29654,Analytics,region_2,,m,other,1,32,4,5,0,77,0,39922
76658,Operations,region_17,Master's & above,f,sourcing,1,39,2,8,0,57,0,43841
1500,Sales & Marketing,region_10,Master's & above,m,sourcing,1,36,5,2,0,94,1,30084
14343,Analytics,region_28,Master's & above,m,other,1,30,,1,0,84,0,93949
44280,Sales & Marketing,region_12,Bachelor's,m,other,1,26,,1,0,49,0,41457
11496,Operations,region_7,Bachelor's,m,other,1,40,3,8,0,62,0,35276
30880,Technology,region_23,Bachelor's,m,other,1,33,3,5,0,78,0,39041
59114,Operations,region_12,Bachelor's,f,other,1,25,2,3,0,57,0,17041
69385,Technology,region_27,Bachelor's,m,sourcing,2,43,3,15,0,77,0,38266
63881,Operations,region_15,Master's & above,f,other,2,48,3,20,0,59,0,100108
3081,Analytics,region_19,Bachelor's,m,sourcing,1,38,5,11,0,82,0,33545
23143,Procurement,region_27,Bachelor's,f,other,1,37,3,3,0,70,0,49787
10808,Finance,region_2,Bachelor's,m,other,1,58,3,11,0,56,0,19992
43317,Procurement,region_2,Bachelor's,m,sourcing,3,33,3,2,0,69,0,39054
4691,Sales & Marketing,region_3,Bachelor's,m,other,2,26,3,2,0,42,0,19039
46666,Sales & Marketing,region_21,Master's & above,m,other,1,33,2,7,0,49,0,41266
32983,Technology,region_19,Master's & above,m,other,2,37,1,4,0,79,0,76982
50816,Procurement,region_2,Bachelor's,m,other,3,49,5,19,0,69,0,15820
26901,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,30,,1,0,49,0,22001
14051,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,30,1,3,0,49,0,80349
27149,Operations,region_2,Master's & above,f,other,1,41,5,7,0,,0,13242
40891,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,30,5,5,0,47,0,13843
55257,Operations,region_3,Bachelor's,m,other,1,27,2,5,0,68,0,39578
49916,Finance,region_23,Bachelor's,m,sourcing,1,36,5,3,0,60,0,12614
24610,Legal,region_2,Master's & above,m,sourcing,1,37,4,4,0,60,0,11842
75791,Legal,region_7,Bachelor's,m,sourcing,1,36,4,7,0,,0,12363
1632,Operations,region_22,Master's & above,m,sourcing,1,38,4,10,0,57,0,24646
53675,Procurement,region_24,Bachelor's,f,other,1,30,3,8,0,70,0,81636
24145,Analytics,region_26,Bachelor's,m,other,2,28,5,3,0,87,0,81672
71279,Legal,region_7,Bachelor's,m,sourcing,1,39,3,8,0,57,0,24083
62314,Technology,region_2,,m,other,1,35,3,7,1,79,0,27047
46097,Sales & Marketing,region_26,Bachelor's,m,other,1,56,3,23,0,48,0,36398
27816,Technology,region_19,Bachelor's,m,other,1,27,3,2,0,83,0,39928
66467,Operations,region_15,Master's & above,m,other,1,43,4,4,0,73,1,20683
20117,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,30,4,5,0,50,0,35084
13735,Sales & Marketing,region_4,Master's & above,m,other,1,39,1,11,0,53,0,23402
21662,Operations,region_15,Bachelor's,m,referred,1,37,5,7,0,60,0,21992
16175,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,44,5,18,0,51,0,41227
24514,Technology,region_22,Bachelor's,m,other,4,29,1,2,0,80,0,15866
38764,Operations,region_15,Bachelor's,m,sourcing,1,39,5,11,0,60,1,24846
18474,Legal,region_22,Bachelor's,m,other,1,27,1,2,0,64,0,47860
59303,Sales & Marketing,region_12,Bachelor's,f,other,1,27,,1,0,67,1,11014
14306,Sales & Marketing,region_13,Bachelor's,m,other,1,51,4,2,1,53,0,19837
4457,R&D,region_26,Bachelor's,m,sourcing,1,32,4,5,0,85,0,43476
47092,Finance,region_32,Bachelor's,m,sourcing,2,35,5,3,0,57,0,30756
12441,HR,region_3,Bachelor's,f,other,1,27,5,3,0,48,0,42952
21105,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,24,,1,0,51,0,11622
27047,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,30,3,6,0,52,0,31337
15365,HR,region_2,Master's & above,f,sourcing,1,36,5,7,0,48,0,110238
44887,Analytics,region_2,,m,sourcing,1,39,3,12,0,82,0,16585
48622,Operations,region_22,Master's & above,m,sourcing,1,34,3,9,0,60,0,126301
56660,Technology,region_13,Bachelor's,f,sourcing,1,33,1,7,0,77,0,36219
49275,Procurement,region_14,Bachelor's,f,sourcing,3,32,,1,0,67,0,23648
2850,Sales & Marketing,region_2,Bachelor's,m,sourcing,4,24,2,2,0,48,0,15681
47543,Technology,region_4,Master's & above,m,sourcing,1,54,2,3,0,74,0,72499
29868,Sales & Marketing,region_23,Master's & above,m,sourcing,2,34,5,8,0,49,0,19443
20832,Sales & Marketing,region_15,Bachelor's,m,other,1,27,,1,0,52,0,37858
59032,HR,region_22,Bachelor's,m,other,1,30,3,2,0,51,0,29770
1890,Operations,region_11,Bachelor's,f,other,1,33,5,8,0,58,0,138780
69137,Sales & Marketing,region_28,Bachelor's,m,other,1,37,4,3,0,63,1,25801
19682,Procurement,region_22,Bachelor's,m,sourcing,1,37,1,9,0,71,0,45590
